timestamp,accX,accY,accZ,motion
4560,-4.122815,0.782904,16.648081,vertical
4570,-4.171896,1.036689,16.698360,vertical
4580,-4.181473,1.188721,16.783354,vertical
4590,-4.145560,1.273715,16.791733,vertical
4600,-4.052186,1.233014,16.672024,vertical
4610,-3.891775,1.052252,16.391901,vertical
4620,-3.705027,0.642843,16.043545,vertical
4630,-3.567361,0.159214,15.717935,vertical
4640,-3.539827,-0.093374,15.593435,vertical
4650,-3.597288,-0.041899,15.603012,vertical
4660,-3.673903,0.243011,15.540763,vertical
4670,-3.736152,0.427365,15.381549,vertical
4680,-3.769670,0.272939,15.186421,vertical
4690,-3.749320,0.124498,15.051149,vertical
4700,-3.635595,0.100556,14.918271,vertical
4710,-3.448848,-0.020351,14.585477,vertical
4720,-3.211822,-0.104148,13.947422,vertical
4730,-2.913743,0.044293,13.168109,vertical
4740,-2.595315,0.333991,12.443863,vertical
4750,-2.322376,0.427365,11.769896,vertical
4760,-2.111686,0.174777,11.183316,vertical
4770,-1.953669,-0.181959,10.795456,vertical
4780,-1.827973,-0.424971,10.454282,vertical
4790,-1.685518,-0.459687,9.909601,vertical
4800,-1.482011,-0.299275,9.123106,vertical
4810,-1.228225,0.009577,8.346188,vertical
4820,-0.931344,0.451307,7.758410,vertical
4830,-0.590171,0.808043,7.258022,vertical
4840,-0.231040,0.811634,6.669049,vertical
4850,0.134075,0.508768,5.871779,vertical
4860,0.511162,0.148441,5.123591,vertical
4870,0.873884,-0.171185,4.697424,vertical
4880,1.171962,-0.390255,4.426879,vertical
4890,1.371878,-0.433351,4.137180,vertical
4900,1.501164,-0.349553,3.930082,vertical
4910,1.606509,-0.136469,3.791218,vertical
4920,1.693898,0.217872,3.615245,vertical
4930,1.753753,0.430956,3.383007,vertical
4940,1.775301,0.290895,3.098097,vertical
4950,1.748964,0.003591,2.894590,vertical
4960,1.690306,-0.250194,2.916138,vertical
4970,1.607706,-0.439336,3.005920,vertical
4980,1.563414,-0.568623,2.962825,vertical
4990,1.595735,-0.761356,2.820370,vertical
5000,1.661576,-1.036689,2.662352,vertical
5010,1.729811,-1.165976,2.480393,vertical
5020,1.781286,-1.064223,2.250550,vertical
5030,1.807622,-0.757765,2.024297,vertical
5040,1.813608,-0.339977,1.845930,vertical
5050,1.776498,-0.077812,1.777695,vertical
5060,1.721431,-0.119710,1.929727,vertical
5070,1.691504,-0.502782,2.464831,vertical
5080,1.663970,-1.070208,3.151967,vertical
5090,1.622072,-1.547851,3.414132,vertical
5100,1.497573,-1.704672,3.117251,vertical
5110,1.347936,-1.250970,3.178303,vertical
5120,1.066617,-0.967257,3.377022,vertical
5130,0.684742,-1.064223,3.653552,vertical
5140,0.264559,-0.979228,4.484340,vertical
5150,-0.098162,-0.735020,5.899313,vertical
5160,-0.360327,-0.708684,7.067683,vertical
5170,-0.549469,-0.798466,7.688979,vertical
5180,-0.670376,-0.836774,7.939173,vertical
5190,-0.736217,-0.585382,8.014590,vertical
5200,-0.828394,-0.039504,8.072051,vertical
5210,-1.035492,0.465672,8.143877,vertical
5220,-1.345541,0.885855,8.416816,vertical
5230,-1.709460,1.247379,9.102755,vertical
5240,-2.056619,1.262941,10.093954,vertical
5250,-2.319981,1.113304,11.164163,vertical
5260,-2.439692,1.022324,12.184093,vertical
5270,-2.481590,1.278504,12.629414,vertical
5280,-2.541445,1.830367,12.858060,vertical
5290,-2.698265,2.183512,13.152547,vertical
5300,-2.979584,2.269703,13.204022,vertical
5310,-3.290830,2.155979,13.419500,vertical
5320,-3.549404,1.805228,13.929465,vertical
5330,-3.688268,1.076194,14.675260,vertical
5340,-3.699042,0.353145,15.525201,vertical
5350,-3.688268,0.116119,15.966931,vertical
5360,-3.639187,0.314838,16.225506,vertical
5370,-3.473987,0.509965,16.389507,vertical
5380,-3.305195,0.541090,16.136919,vertical
5390,-3.219004,0.727837,15.705963,vertical
5400,-3.248932,1.011550,15.395914,vertical
5410,-3.365051,1.139640,15.467740,vertical
5420,-3.484761,1.268927,15.843630,vertical
5430,-3.542221,1.318008,16.261417,vertical
5440,-3.532645,0.950498,16.486473,vertical
5450,-3.483563,0.452504,16.584635,vertical
5460,-3.422511,0.150835,16.666039,vertical
5470,-3.408146,0.007183,16.727091,vertical
5480,-3.493140,0.029928,16.711529,vertical
5490,-3.690662,0.353145,16.591818,vertical
5500,-3.943250,0.934936,16.487671,vertical
5510,-4.141969,1.555034,16.482882,vertical
5520,-4.201824,1.835156,16.321274,vertical
5530,-4.098873,1.467646,16.006435,vertical
5540,-3.883395,0.654814,15.802928,vertical
5550,-3.618836,-0.156820,15.576676,vertical
5560,-3.353080,-0.551863,15.136143,vertical
5570,-3.124433,-0.644040,14.551958,vertical
5580,-2.952051,-0.752976,13.941437,vertical
5590,-2.817975,-0.808043,13.358448,vertical
5600,-2.716222,-0.775721,12.791022,vertical
5610,-2.650381,-0.652420,12.179304,vertical
5620,-2.580950,-0.421380,11.665748,vertical
5630,-2.491167,-0.191536,11.283873,vertical
5640,-2.377442,-0.025139,10.832565,vertical
5650,-2.214637,0.080206,10.344149,vertical
5660,-2.008735,-0.051475,9.883265,vertical
5670,-1.787272,-0.387861,9.281123,vertical
5680,-1.549049,-0.509965,8.604761,vertical
5690,-1.306037,-0.361524,7.997831,vertical
5700,-1.085770,-0.153229,7.448361,vertical
5710,-0.876278,0.137667,6.900089,vertical
5720,-0.664391,0.433351,6.312313,vertical
5730,-0.474052,0.519542,5.798757,vertical
5740,-0.296881,0.501585,5.428853,vertical
5750,-0.086191,0.488417,5.120000,vertical
5760,0.186748,0.395043,4.705803,vertical
5770,0.511162,0.208296,4.214992,vertical
5780,0.846350,-0.004788,3.755305,vertical
5790,1.170765,-0.113725,3.252523,vertical
5800,1.477222,-0.011971,2.711433,vertical
5810,1.736993,0.038307,2.203863,vertical
5820,1.903390,-0.209493,1.774103,vertical
5830,1.977611,-0.494403,1.572991,vertical
5840,1.991976,-0.729034,1.689109,vertical
5850,1.975216,-1.095347,1.735796,vertical
5860,2.039860,-1.320402,1.016339,vertical
5870,2.105700,-0.870292,0.906205,vertical
5880,2.132037,-0.317232,1.022324,vertical
5890,2.138022,0.027533,1.167173,vertical
5900,2.132037,0.077812,1.352724,vertical
5910,2.091335,-0.008380,1.593341,vertical
5920,2.024297,-0.283713,2.018312,vertical
5930,1.962048,-0.848745,2.761712,vertical
5940,1.904588,-1.647211,3.511097,vertical
5950,1.812411,-2.339135,3.968389,vertical
5960,1.665167,-2.614468,4.294001,vertical
5970,1.452083,-2.318784,4.505888,vertical
5980,1.158794,-1.389834,4.667496,vertical
5990,0.821211,-0.328006,5.017050,vertical
6000,0.469264,0.338780,5.572505,vertical
6010,0.134075,0.474052,6.135142,vertical
6020,-0.169988,0.237026,6.572083,vertical
6030,-0.426168,-0.154426,7.132327,vertical
